Order ID,Product Name,Category,Price,Quantity Sold,Total Sales,Order Date,Customer ID,Region
1407,To,Electronics,75.41,5,377.05,2023-04-07,10702,West
1408,It,Sports,49.49,6,296.94,2023-01-15,10050,West
1409,Degree,Books,366.69,7,2566.83,2023-11-14,10897,East
1410,Everyone,Sports,253.27,7,1772.89,2022-12-30,10209,North
1411,Into,Apparel,224.06,1,224.06,2023-03-24,10125,North
1412,Member,Apparel,367.46,2,734.92,2022-12-29,10491,South
1413,It,Books,385.1,9,3465.9,2023-10-03,10508,South
1414,Common,Sports,87.87,2,175.74,2024-07-17,10959,South
1415,Travel,Electronics,309.01,6,1854.06,2023-11-29,10969,East
1416,Never,Books,76.32,1,76.32,2024-03-07,10580,West
1417,Bad,Apparel,378.17,3,1134.51,2023-01-23,10776,South
1418,Outside,Apparel,331.91,2,663.82,2024-05-24,10257,West
1419,Pm,Books,478.74,3,1436.22,2024-05-13,10929,West
1420,Help,Sports,43.79,5,218.95,2024-01-04,10187,West
1421,Wide,Apparel,37.96,6,227.76,2022-10-04,10229,East
1422,Capital,Sports,148.27,9,1334.43,2023-07-12,10188,East
1423,Though,Apparel,138.24,4,552.96,2023-02-20,10414,East
1424,Authority,Apparel,131.02,7,917.14,2023-03-23,10009,East
1425,Blue,Home & Kitchen,454.06,6,2724.36,2024-03-04,10113,South
1426,Former,Apparel,132.28,2,264.56,2023-01-24,10075,North
1427,Ground,Electronics,143.26,8,1146.08,2022-09-21,10675,North
1428,Impact,Books,382.11,7,2674.77,2024-02-23,10501,North
1429,Put,Books,230.37,7,1612.59,2023-09-06,10084,South
1430,Agreement,Sports,390.59,8,3124.72,2023-05-08,10048,North
1431,Almost,Apparel,42.03,1,42.03,2023-08-22,10494,South
1432,Similar,Electronics,248.91,1,248.91,2023-06-24,10837,South
1433,Cost,Sports,26.47,8,211.76,2024-03-22,10688,South
1434,Reach,Home & Kitchen,40.7,4,162.8,2022-10-22,10386,North
1435,Risk,Sports,454.15,5,2270.75,2024-08-08,10969,West
1436,Blue,Sports,78.23,8,625.84,2023-09-30,10388,North
1437,True,Apparel,270.89,5,1354.45,2023-06-27,10217,North
1438,Memory,Home & Kitchen,211.44,4,845.76,2022-09-01,10700,East
1439,Bank,Sports,180.2,6,1081.2,2023-02-05,10980,South
1440,Coach,Electronics,450.92,5,2254.6,2022-09-15,10345,West
1441,Miss,Electronics,20.69,7,144.83,2024-03-04,10229,East
1442,Culture,Books,335.26,7,2346.82,2024-06-25,10254,West
1443,Reach,Home & Kitchen,482.06,4,1928.24,2023-02-01,10235,West
1444,Process,Home & Kitchen,284.48,5,1422.4,2022-08-21,10025,South
1445,Likely,Books,469.04,3,1407.12,2023-10-13,10583,North
1446,Various,Sports,35.61,4,142.44,2022-10-02,10260,South
1447,Major,Home & Kitchen,215.21,4,860.84,2024-06-16,10765,South
1448,Door,Electronics,137.48,3,412.44,2022-11-28,10270,East
1449,Receive,Electronics,368.1,5,1840.5,2024-03-18,10122,South
1450,Baby,Apparel,490.84,5,2454.2,2023-04-26,10655,North
1451,Morning,Home & Kitchen,135.7,7,949.9,2024-08-15,10256,West
1452,Generation,Sports,330.55,4,1322.2,2023-09-05,10655,South
1453,Actually,Books,107.07,4,428.28,2023-11-15,10420,West
1454,Must,Books,287.01,9,2583.09,2023-06-13,10258,South
1455,Response,Sports,237.33,6,1423.98,2023-01-31,10947,West
1456,Reality,Apparel,486.28,4,1945.12,2022-12-26,10046,South
1457,Hour,Books,308.18,2,616.36,2024-07-07,10862,East
1458,Far,Home & Kitchen,181.26,6,1087.56,2022-10-15,10524,West
1459,Own,Apparel,65.91,2,131.82,2023-06-20,10887,South
1460,Bag,Home & Kitchen,84.11,5,420.55,2024-07-01,10207,South
1461,Without,Electronics,120.41,6,722.46,2023-04-19,10310,East
1462,Always,Apparel,132.97,4,531.88,2023-06-05,10746,East
1463,Professional,Books,426.8,3,1280.4,2024-02-13,10148,East
1464,Election,Apparel,285.0,7,1995.0,2023-05-11,10833,West
1465,Information,Apparel,266.46,2,532.92,2024-04-12,10437,West
1466,Once,Apparel,66.24,6,397.44,2022-10-28,10154,East
1467,Body,Apparel,431.47,4,1725.88,2024-03-28,10677,North
1468,Minute,Home & Kitchen,364.18,6,2185.08,2024-06-13,10089,North
1469,Laugh,Electronics,43.16,4,172.64,2023-10-30,10697,South
1470,Service,Sports,356.84,4,1427.36,2023-07-24,10829,North
1471,Record,Apparel,276.33,4,1105.32,2022-10-25,10357,South
1472,Accept,Books,50.05,9,450.45,2022-12-28,10173,West
1473,Similar,Apparel,234.57,7,1641.99,2022-09-17,10216,West
1474,At,Books,247.5,3,742.5,2023-07-29,10906,North
1475,Two,Home & Kitchen,91.23,3,273.69,2023-12-24,10455,West
1476,Notice,Books,473.39,6,2840.34,2024-04-07,10775,East
1477,Allow,Sports,426.49,6,2558.94,2024-05-07,10608,East
1478,Why,Electronics,337.82,4,1351.28,2023-12-15,10628,North
1479,Item,Books,236.52,9,2128.68,2022-11-04,10198,North
1480,Friend,Books,211.77,4,847.08,2023-03-30,10831,South
1481,Account,Electronics,328.98,9,2960.82,2023-02-25,10485,West
1482,Soldier,Sports,277.26,4,1109.04,2024-07-27,10532,South
1483,Avoid,Apparel,40.51,2,81.02,2024-07-10,10199,South
1484,History,Books,261.13,2,522.26,2024-05-19,10370,East
1485,Close,Electronics,405.14,5,2025.7,2024-07-22,10958,East
1486,Hold,Home & Kitchen,235.03,4,940.12,2024-01-15,10852,East
1487,Garden,Electronics,35.46,7,248.22,2023-12-27,10447,East
1488,Late,Home & Kitchen,395.28,5,1976.4,2022-12-26,10247,South
1489,Outside,Sports,108.67,6,652.02,2023-09-13,10787,East
1490,Stay,Apparel,136.72,4,546.88,2022-08-19,10263,West
1491,This,Electronics,90.71,2,181.42,2023-05-23,10057,East
1492,Church,Books,171.81,9,1546.29,2024-03-11,10301,East
1493,List,Sports,380.81,7,2665.67,2023-08-25,10030,East
1494,Full,Electronics,264.5,4,1058.0,2023-04-14,10497,North
1495,Song,Books,110.39,3,331.17,2023-07-10,10248,West
1496,Defense,Electronics,440.14,3,1320.42,2022-10-13,10604,West
1497,Feeling,Home & Kitchen,441.0,9,3969.0,2024-05-02,10776,South
1498,Security,Electronics,436.58,5,2182.9,2023-05-20,10270,South
1499,Long,Electronics,127.01,3,381.03,2023-10-03,10605,East
1500,Late,Electronics,231.11,5,1155.55,2024-01-01,10665,North
1501,Itself,Sports,492.64,2,985.28,2023-03-16,10393,South
1502,Fund,Electronics,388.29,4,1553.16,2024-02-14,10796,South
1503,Decision,Books,23.31,2,46.62,2024-07-22,10501,East
1504,Street,Home & Kitchen,41.95,2,83.9,2024-06-13,10591,East
1505,Officer,Home & Kitchen,237.33,8,1898.64,2023-04-23,10803,South
1506,How,Electronics,455.52,1,455.52,2023-08-28,10083,South
1507,Economic,Sports,273.96,7,1917.72,2023-03-14,10364,West
1508,Cold,Sports,253.93,5,1269.65,2024-02-15,10885,North
1509,Create,Books,61.68,8,493.44,2023-05-14,10548,West
1510,Carry,Electronics,331.82,1,331.82,2023-12-11,10341,South
1511,Window,Home & Kitchen,412.83,7,2889.81,2024-06-24,10838,West
1512,Rate,Sports,196.41,5,982.05,2024-02-11,10406,West
1513,North,Electronics,390.05,4,1560.2,2022-11-15,10424,South
1514,Team,Sports,482.59,7,3378.13,2024-05-07,10743,East
1515,Sure,Sports,109.85,2,219.7,2023-07-24,10092,South
1516,True,Home & Kitchen,266.43,1,266.43,2023-08-15,10847,East
1517,Do,Apparel,150.7,1,150.7,2022-12-30,10613,South
1518,Drug,Books,398.5,1,398.5,2024-02-29,10411,South
1519,During,Books,293.02,5,1465.1,2024-01-05,10431,South
1520,Project,Home & Kitchen,320.95,7,2246.65,2023-02-25,10677,North
1521,Exactly,Sports,400.98,2,801.96,2023-01-01,10158,East
1522,Skin,Electronics,204.03,8,1632.24,2024-02-21,10013,North
1523,Seek,Sports,458.39,4,1833.56,2023-10-12,10372,South
1524,Do,Home & Kitchen,271.18,3,813.54,2022-11-25,10224,West
1525,Become,Books,87.4,8,699.2,2024-01-19,10504,North
1526,Middle,Sports,350.99,2,701.98,2023-05-27,10072,East
1527,While,Books,398.7,3,1196.1,2023-04-08,10248,South
1528,Rate,Electronics,165.21,3,495.63,2023-10-29,10510,North
1529,Try,Books,430.02,1,430.02,2024-05-05,10602,West
1530,Whom,Books,454.01,6,2724.06,2024-04-22,10215,North
1531,Lead,Apparel,145.68,2,291.36,2023-10-28,10972,East
1532,In,Apparel,491.93,1,491.93,2023-01-26,10601,North
1533,Language,Apparel,78.95,2,157.9,2024-05-03,10540,West
1534,Character,Books,108.99,6,653.94,2023-11-24,10946,West
1535,Add,Home & Kitchen,100.27,4,401.08,2024-01-28,10816,East
1536,Debate,Books,448.05,6,2688.3,2023-11-23,10938,West
1537,Mission,Home & Kitchen,330.6,9,2975.4,2023-07-11,10987,South
1538,Fish,Home & Kitchen,84.53,8,676.24,2023-08-22,10219,West
1539,Project,Apparel,225.76,1,225.76,2023-10-20,10839,South
1540,Help,Sports,311.5,8,2492.0,2023-05-02,10726,North
1541,Movie,Electronics,50.9,9,458.1,2023-06-05,10220,South
1542,Rise,Apparel,442.38,6,2654.28,2024-03-02,10388,South
1543,Ready,Apparel,403.77,5,2018.85,2022-10-20,10553,North
1544,Truth,Sports,257.55,6,1545.3,2024-01-29,10646,West
1545,Cultural,Electronics,483.89,6,2903.34,2024-06-20,10041,South
1546,Available,Books,214.7,9,1932.3,2024-03-29,10675,West
1547,Job,Books,492.21,4,1968.84,2023-07-25,10872,North
1548,Own,Apparel,337.28,2,674.56,2024-03-22,10282,East
1549,View,Electronics,320.99,9,2888.91,2023-03-02,10057,West
1550,Change,Apparel,91.32,2,182.64,2024-02-14,10813,West
1551,Near,Home & Kitchen,442.14,9,3979.26,2022-10-06,10833,East
1552,Wall,Apparel,219.47,2,438.94,2023-09-07,10536,East
1553,Change,Apparel,89.49,8,715.92,2023-11-10,10072,North
1554,Season,Books,16.18,9,145.62,2024-03-11,10884,West
1555,Interview,Books,284.28,9,2558.52,2023-04-18,10922,West
1556,Language,Books,268.43,9,2415.87,2023-09-28,10128,North
1557,Owner,Home & Kitchen,362.48,2,724.96,2024-06-16,10598,West
1558,Identify,Books,446.23,4,1784.92,2022-11-17,10841,South
1559,Especially,Electronics,48.91,7,342.37,2023-04-30,10425,South
1560,Sister,Sports,368.43,2,736.86,2024-03-01,10947,South
1561,Have,Electronics,101.83,1,101.83,2024-01-09,10664,West
1562,Skin,Electronics,430.51,3,1291.53,2022-10-01,10693,South
1563,Agent,Books,411.34,4,1645.36,2023-03-02,10124,South
1564,Cultural,Sports,274.99,8,2199.92,2024-06-16,10066,North
1565,Thus,Sports,358.02,6,2148.12,2022-09-12,10005,North
1566,Effort,Sports,164.03,2,328.06,2024-02-11,10636,East
1567,Second,Home & Kitchen,240.87,9,2167.83,2024-04-08,10313,East
1568,Democratic,Books,412.6,2,825.2,2023-06-20,10325,East
1569,Agency,Sports,235.04,5,1175.2,2024-07-16,10564,East
1570,Must,Home & Kitchen,185.32,4,741.28,2024-04-14,10577,North
1571,Message,Apparel,252.16,7,1765.12,2024-01-02,10825,North
1572,Rule,Apparel,415.84,8,3326.72,2024-01-26,10505,North
1573,Sort,Home & Kitchen,174.25,5,871.25,2024-08-13,10081,South
1574,Subject,Home & Kitchen,95.14,5,475.7,2023-02-05,10598,South
1575,Rock,Books,358.89,2,717.78,2023-08-06,10001,East
1576,Throw,Books,414.73,8,3317.84,2024-06-22,10203,South
1577,Pattern,Apparel,59.31,2,118.62,2023-08-18,10661,West
1578,Class,Sports,127.54,6,765.24,2023-07-15,10804,North
1579,Cause,Apparel,79.57,8,636.56,2022-10-20,10403,East
1580,Consider,Sports,180.49,6,1082.94,2024-05-25,10102,East
1581,But,Sports,230.67,4,922.68,2023-12-10,10535,West
1582,International,Books,376.92,4,1507.68,2022-12-27,10367,South
1583,Face,Electronics,329.06,6,1974.36,2024-02-14,10211,East
1584,Important,Electronics,314.25,4,1257.0,2023-01-31,10576,South
1585,Expert,Home & Kitchen,182.66,8,1461.28,2024-06-06,10960,South
1586,Others,Books,422.31,9,3800.79,2022-11-15,10208,West
1587,Boy,Sports,240.93,1,240.93,2022-09-04,10762,East
1588,Positive,Electronics,489.76,4,1959.04,2023-06-03,10896,South
1589,Eat,Sports,320.73,4,1282.92,2024-02-19,10116,South
1590,Record,Electronics,71.87,2,143.74,2022-11-12,10627,West
1591,Save,Electronics,341.33,6,2047.98,2022-10-23,10748,West
1592,Ahead,Electronics,169.3,3,507.9,2022-10-12,10477,South
1593,Difficult,Books,346.3,7,2424.1,2023-04-26,10104,West
1594,Open,Apparel,44.12,5,220.6,2022-10-29,10494,South
1595,Door,Sports,95.69,4,382.76,2023-04-13,10770,East
1596,Significant,Books,429.31,5,2146.55,2024-05-09,10045,North
1597,Provide,Books,121.32,8,970.56,2022-10-14,10822,West
1598,Appear,Books,420.15,3,1260.45,2022-11-30,10330,North
1599,Bit,Books,146.85,7,1027.95,2022-11-16,10215,South
1600,Standard,Books,325.01,6,1950.06,2022-12-16,10981,South
1601,Left,Home & Kitchen,350.13,1,350.13,2023-08-04,10959,South
1602,Goal,Sports,261.2,7,1828.4,2024-07-08,10491,North
1603,Alone,Books,159.6,7,1117.2,2023-04-06,10812,South
1604,Receive,Sports,114.2,1,114.2,2022-10-05,10921,West
1605,Near,Home & Kitchen,26.26,9,236.34,2024-02-09,10844,East
1606,West,Home & Kitchen,158.93,6,953.58,2024-01-18,10448,East
1607,Bill,Sports,330.05,2,660.1,2023-09-12,10535,West
1608,Manager,Electronics,469.77,5,2348.85,2023-11-09,10510,East
1609,Under,Apparel,436.89,4,1747.56,2024-05-19,10457,North
1610,This,Electronics,385.37,7,2697.59,2023-12-17,10546,South
1611,Month,Electronics,396.34,8,3170.72,2024-04-13,10535,South
1612,Change,Electronics,335.84,1,335.84,2023-02-24,10539,South
1613,Travel,Books,137.54,5,687.7,2023-10-19,10483,North
1614,Similar,Home & Kitchen,454.53,3,1363.59,2023-10-10,10975,North
1615,Describe,Electronics,338.66,1,338.66,2022-09-03,10999,North
1616,Line,Home & Kitchen,284.62,3,853.86,2023-11-13,10015,West
1617,Site,Sports,64.38,6,386.28,2024-01-02,10570,North
1618,Mind,Apparel,229.06,7,1603.42,2023-03-14,10976,East
1619,Never,Sports,235.58,8,1884.64,2024-06-27,10242,West
1620,Free,Sports,433.64,4,1734.56,2022-11-02,10949,West
1621,Among,Books,277.86,3,833.58,2023-02-24,10206,West
1622,Less,Apparel,196.4,5,982.0,2023-12-09,10911,North
1623,Table,Sports,488.63,9,4397.67,2023-11-30,10270,West
1624,Gun,Sports,64.25,6,385.5,2024-05-16,10760,North
1625,Should,Apparel,217.05,9,1953.45,2023-08-26,10993,North
1626,Part,Apparel,30.59,6,183.54,2023-07-15,10778,West
1627,More,Sports,372.55,2,745.1,2023-02-05,10704,South
1628,Page,Apparel,459.86,5,2299.3,2023-07-10,10846,South
1629,Water,Sports,147.22,9,1324.98,2023-04-28,10729,West
1630,A,Sports,430.59,8,3444.72,2022-12-02,10114,South
1631,Picture,Books,153.19,7,1072.33,2024-02-04,10579,East
1632,Mr,Electronics,456.28,1,456.28,2023-11-25,10298,East
1633,Third,Sports,379.44,4,1517.76,2023-11-27,10836,North
1634,Fight,Home & Kitchen,404.4,7,2830.8,2023-03-15,10482,South
1635,Something,Electronics,18.82,7,131.74,2024-03-17,10396,East
1636,He,Electronics,481.78,6,2890.68,2023-12-23,10393,West
1637,Reality,Electronics,366.07,8,2928.56,2024-07-13,10074,South
1638,Team,Books,159.33,6,955.98,2024-08-06,10977,East
1639,Much,Sports,416.4,3,1249.2,2024-02-25,10481,East
1640,Only,Books,147.95,4,591.8,2022-12-28,10102,West
1641,Dog,Sports,437.65,3,1312.95,2022-12-22,10296,North
1642,Edge,Books,65.16,1,65.16,2022-10-17,10177,West
1643,Heavy,Books,354.81,5,1774.05,2024-01-24,10214,North
1644,Everyone,Home & Kitchen,274.94,1,274.94,2024-04-30,10966,East
1645,Station,Books,57.3,1,57.3,2023-03-12,10314,North
1646,Break,Apparel,128.53,2,257.06,2022-09-26,10038,East
1647,Wide,Home & Kitchen,16.08,4,64.32,2024-04-17,10258,East
1648,Him,Books,239.7,6,1438.2,2022-10-31,10715,South
1649,Change,Electronics,157.62,8,1260.96,2022-11-28,10006,North
1650,Anyone,Apparel,303.2,3,909.6,2022-11-24,10048,North
1651,Painting,Apparel,155.65,1,155.65,2023-04-22,10537,North
1652,Show,Apparel,156.96,3,470.88,2023-10-27,10160,West
1653,Long,Home & Kitchen,374.16,3,1122.48,2024-05-29,10868,South
1654,Season,Books,33.59,5,167.95,2024-04-20,10175,South
1655,Pm,Books,452.42,4,1809.68,2022-10-11,10590,South
1656,Accept,Electronics,427.61,4,1710.44,2023-03-18,10001,West
1657,Special,Electronics,337.22,9,3034.98,2024-03-01,10894,North
1658,Value,Apparel,300.68,7,2104.76,2023-10-11,10454,North
1659,Economic,Electronics,447.23,4,1788.92,2023-07-27,10927,North
1660,Subject,Home & Kitchen,100.81,3,302.43,2023-01-31,10643,South
1661,Remember,Books,48.69,6,292.14,2022-11-22,10275,South
1662,Computer,Apparel,127.36,3,382.08,2023-02-11,10497,East
1663,Movement,Electronics,399.34,6,2396.04,2024-05-06,10628,West
1664,Experience,Home & Kitchen,26.99,9,242.91,2024-02-07,10675,West
1665,Candidate,Home & Kitchen,295.58,6,1773.48,2024-06-26,10799,South
1666,Contain,Electronics,497.76,4,1991.04,2023-06-14,10027,East
1667,Mr,Books,429.29,5,2146.45,2023-06-15,10332,North
1668,Agree,Electronics,265.51,6,1593.06,2023-01-13,10000,South
1669,Show,Apparel,41.18,3,123.54,2024-02-05,10187,West
1670,Than,Electronics,417.37,8,3338.96,2023-12-07,10055,West
1671,Site,Home & Kitchen,303.5,4,1214.0,2023-09-01,10546,West
1672,Know,Electronics,66.32,8,530.56,2023-11-14,10111,North
1673,Rule,Books,55.99,3,167.97,2022-11-18,10797,West
1674,Respond,Sports,455.72,7,3190.04,2023-02-08,10309,North
1675,Rise,Electronics,337.91,9,3041.19,2023-09-04,10035,North
1676,Month,Books,416.35,4,1665.4,2023-01-15,10438,North
1677,Investment,Books,440.7,8,3525.6,2022-11-21,10728,South
1678,West,Home & Kitchen,290.17,3,870.51,2023-03-02,10591,North
1679,Security,Books,263.55,7,1844.85,2022-12-19,10825,East
1680,Water,Books,220.91,3,662.73,2024-01-10,10594,West
1681,Woman,Books,165.3,7,1157.1,2023-06-03,10576,South
1682,Last,Books,222.95,6,1337.7,2024-08-03,10324,West
1683,Walk,Apparel,389.2,2,778.4,2023-05-11,10639,North
1684,Huge,Apparel,304.94,3,914.82,2024-08-01,10306,South
1685,Magazine,Home & Kitchen,447.34,6,2684.04,2022-12-02,10533,East
1686,Task,Electronics,227.26,4,909.04,2024-02-12,10727,North
1687,Shake,Books,307.47,6,1844.82,2022-12-31,10618,West
1688,Least,Electronics,319.34,1,319.34,2022-09-25,10108,East
1689,Other,Electronics,299.93,1,299.93,2023-07-14,10371,North
1690,Break,Home & Kitchen,354.29,3,1062.87,2023-08-24,10356,East
1691,Call,Books,126.34,8,1010.72,2023-03-30,10180,North
1692,Field,Books,261.06,8,2088.48,2022-09-14,10355,South
1693,Service,Sports,61.07,4,244.28,2023-06-30,10675,North
1694,Maybe,Electronics,198.41,6,1190.46,2024-06-17,10067,South
1695,Sister,Electronics,248.96,8,1991.68,2024-05-01,10291,North
1696,From,Apparel,329.59,7,2307.13,2023-12-15,10691,North
1697,Skin,Sports,475.76,7,3330.32,2024-06-11,10180,West
1698,American,Apparel,304.32,4,1217.28,2022-12-16,10465,East
1699,Address,Apparel,374.36,9,3369.24,2023-02-20,10433,East
1700,Rate,Apparel,258.07,6,1548.42,2024-07-17,10463,East
1701,Onto,Home & Kitchen,320.71,3,962.13,2023-09-10,10680,North
1702,Military,Home & Kitchen,44.76,5,223.8,2023-05-21,10913,North
1703,Notice,Apparel,134.65,5,673.25,2022-11-15,10533,North
1704,Alone,Sports,187.31,5,936.55,2023-05-28,10065,South
1705,Day,Electronics,241.52,8,1932.16,2022-11-25,10020,South
1706,Author,Sports,32.37,9,291.33,2023-12-15,10611,West
1707,Provide,Books,78.61,9,707.49,2024-06-07,10383,North
1708,Woman,Home & Kitchen,145.64,6,873.84,2024-04-04,10811,East
1709,So,Electronics,486.05,6,2916.3,2022-10-10,10614,East
1710,Discuss,Electronics,172.36,9,1551.24,2023-05-06,10558,West
1711,Occur,Books,246.2,4,984.8,2023-03-25,10038,East
1712,Upon,Books,106.09,6,636.54,2024-05-13,10284,West
1713,Eat,Apparel,309.28,4,1237.12,2023-04-11,10821,North
1714,Event,Home & Kitchen,147.53,1,147.53,2023-03-20,10601,East
1715,Possible,Home & Kitchen,111.43,7,780.01,2024-03-20,10596,North
1716,Stuff,Sports,263.12,6,1578.72,2023-04-13,10784,South
1717,Memory,Apparel,12.7,9,114.3,2024-06-21,10335,East
1718,Lawyer,Apparel,13.76,7,96.32,2022-08-18,10187,South
1719,Consider,Apparel,117.34,7,821.38,2022-10-02,10670,East
1720,Get,Apparel,27.99,2,55.98,2022-09-27,10242,North
1721,Cut,Home & Kitchen,62.93,9,566.37,2023-07-26,10072,West
1722,Want,Home & Kitchen,176.04,9,1584.36,2023-11-23,10478,North
1723,Picture,Apparel,403.27,6,2419.62,2024-05-27,10973,North
1724,Black,Sports,290.3,3,870.9,2024-06-24,10560,North
1725,Subject,Electronics,261.21,1,261.21,2023-04-05,10100,East
1726,Cup,Electronics,153.81,4,615.24,2024-01-16,10513,West
1727,Away,Sports,466.56,3,1399.68,2024-05-11,10755,South
1728,Evening,Apparel,204.54,1,204.54,2022-10-02,10175,North
1729,Sort,Home & Kitchen,52.68,3,158.04,2023-07-10,10237,East
1730,Trouble,Electronics,312.36,4,1249.44,2022-09-27,10909,South
1731,Save,Books,65.78,8,526.24,2023-10-09,10058,North
1732,Official,Books,179.16,9,1612.44,2024-08-07,10864,South
1733,Production,Sports,258.63,3,775.89,2024-06-03,10098,North
1734,Three,Apparel,438.37,6,2630.22,2023-01-28,10953,South
1735,Science,Electronics,251.84,5,1259.2,2023-12-05,10870,South
1736,Will,Apparel,354.11,6,2124.66,2023-08-10,10953,West
1737,Various,Electronics,496.48,4,1985.92,2023-08-10,10494,West
1738,Under,Sports,74.43,6,446.58,2024-03-17,10946,North
1739,Glass,Sports,144.62,7,1012.34,2023-02-23,10979,East
1740,Will,Books,203.34,9,1830.06,2022-11-11,10513,West
1741,Energy,Apparel,216.7,7,1516.9,2022-11-07,10754,South
1742,Candidate,Books,211.4,6,1268.4,2023-11-09,10296,West
1743,Network,Apparel,454.73,1,454.73,2023-06-20,10210,West
1744,Pm,Books,359.88,2,719.76,2022-09-20,10122,North
1745,Form,Home & Kitchen,307.87,1,307.87,2022-11-09,10228,West
1746,Support,Home & Kitchen,161.59,9,1454.31,2022-10-03,10593,West
1747,Rise,Home & Kitchen,413.66,9,3722.94,2022-08-28,10655,South
1748,Usually,Home & Kitchen,477.98,7,3345.86,2023-10-04,10387,West
1749,Pay,Electronics,412.39,2,824.78,2024-02-10,10139,South
1750,Impact,Home & Kitchen,10.77,6,64.62,2023-06-13,10540,West
1751,Course,Sports,321.84,4,1287.36,2023-10-22,10390,West
1752,Key,Sports,35.06,1,35.06,2023-04-13,10269,East
1753,Society,Electronics,136.23,1,136.23,2022-10-03,10758,West
1754,National,Home & Kitchen,39.17,5,195.85,2023-08-04,10011,South
1755,Process,Home & Kitchen,305.86,2,611.72,2022-12-21,10866,South
1756,Agreement,Home & Kitchen,346.43,4,1385.72,2024-06-24,10388,North
1757,Rate,Books,66.1,1,66.1,2023-07-11,10336,North
1758,Save,Apparel,198.08,4,792.32,2024-05-02,10505,East
1759,White,Books,233.56,6,1401.36,2024-05-16,10105,South
1760,I,Apparel,190.84,4,763.36,2023-02-18,10031,South
1761,Anyone,Home & Kitchen,69.3,1,69.3,2022-12-23,10073,South
1762,Stage,Home & Kitchen,215.28,7,1506.96,2023-01-23,10170,East
1763,Back,Books,378.08,2,756.16,2023-07-30,10848,South
1764,Task,Books,44.79,9,403.11,2023-11-09,10068,North
1765,Prepare,Apparel,49.29,3,147.87,2023-08-24,10812,East
1766,Answer,Sports,183.84,8,1470.72,2022-12-08,10361,North
1767,All,Apparel,471.45,8,3771.6,2023-09-08,10648,North
1768,About,Books,337.6,3,1012.8,2024-07-09,10432,East
1769,None,Books,342.55,4,1370.2,2024-03-25,10928,West
1770,Mean,Electronics,187.34,2,374.68,2022-10-06,10995,West
1771,Three,Books,300.89,4,1203.56,2022-09-18,10099,North
1772,Family,Electronics,14.96,9,134.64,2023-06-09,10657,West
1773,Sound,Sports,321.69,2,643.38,2023-03-18,10008,South
1774,Us,Apparel,457.51,3,1372.53,2023-08-22,10573,East
1775,In,Apparel,310.16,4,1240.64,2023-07-09,10696,North
1776,Threat,Electronics,438.11,5,2190.55,2024-06-27,10028,South
1777,Season,Apparel,364.75,1,364.75,2023-09-25,10892,West
1778,Two,Books,69.07,7,483.49,2024-04-12,10113,South
1779,From,Home & Kitchen,452.2,7,3165.4,2023-04-01,10461,West
1780,Camera,Electronics,42.56,9,383.04,2023-01-21,10920,North
1781,Scene,Apparel,271.64,4,1086.56,2024-03-31,10142,South
1782,Be,Electronics,79.65,6,477.9,2023-02-05,10389,East
1783,Against,Electronics,15.74,2,31.48,2024-07-11,10631,North
1784,Assume,Home & Kitchen,216.8,4,867.2,2023-10-07,10681,South
1785,Only,Books,154.57,2,309.14,2024-08-09,10156,South
1786,Weight,Electronics,248.14,5,1240.7,2023-11-14,10334,West
1787,Ten,Apparel,292.83,7,2049.81,2024-02-15,10860,North
1788,State,Sports,31.43,1,31.43,2023-12-04,10259,North
1789,At,Electronics,70.27,7,491.89,2023-05-12,10081,North
1790,Network,Electronics,283.73,6,1702.38,2023-12-06,10753,North
1791,Policy,Home & Kitchen,178.15,6,1068.9,2024-01-08,10440,West
1792,Role,Books,367.3,8,2938.4,2023-04-21,10944,East
1793,Dark,Sports,329.62,8,2636.96,2024-03-20,10171,North
1794,Share,Apparel,424.35,6,2546.1,2024-01-09,10230,West
1795,Success,Sports,349.32,3,1047.96,2023-01-17,10719,East
1796,Mission,Apparel,220.67,5,1103.35,2023-06-08,10074,East
1797,Before,Books,339.75,2,679.5,2024-01-06,10269,West
1798,Ago,Apparel,144.94,5,724.7,2023-08-15,10898,North
1799,Suggest,Home & Kitchen,160.09,9,1440.81,2023-03-24,10625,East
1800,Chance,Home & Kitchen,396.6,1,396.6,2024-03-17,10061,North
1801,Drive,Home & Kitchen,228.75,5,1143.75,2024-08-04,10873,North
1802,Past,Home & Kitchen,401.21,6,2407.26,2022-11-01,10319,South
1803,Choose,Sports,412.99,7,2890.93,2022-10-28,10101,North
1804,He,Books,430.21,9,3871.89,2024-03-24,10428,South
1805,Treatment,Apparel,459.15,6,2754.9,2024-06-02,10873,East
1806,Art,Apparel,221.18,5,1105.9,2023-01-25,10721,West
1807,Majority,Home & Kitchen,166.24,7,1163.68,2024-05-26,10953,South
1808,Open,Home & Kitchen,295.28,1,295.28,2024-05-25,10254,West
1809,Marriage,Electronics,191.87,5,959.35,2023-07-31,10531,East
1810,Few,Books,304.53,2,609.06,2022-12-01,10569,North
1811,Statement,Sports,355.74,4,1422.96,2024-08-05,10111,East
1812,Part,Apparel,347.32,7,2431.24,2023-06-16,10984,West
1813,Present,Electronics,193.53,5,967.65,2023-10-21,10312,East
1814,Item,Electronics,91.76,6,550.56,2024-02-22,10997,North
1815,Pick,Apparel,220.96,2,441.92,2024-07-25,10460,East
